ID	Link	Leaning Label	Leaning Prob	#users (EAs)	#original_tweets (EAs)	#retweets (EAs)	#quoted_tweets (EAs)	#replies (EAs)	#total_tweets (EAs)	#users (All)	#original_tweets (All)	#retweets (All)	#quoted_tweets (All)	#replies (All)	#total_tweets (All)	#views by May 2018	#views first 120 days	#likes by May 2018	#dislikes by May 2018	#comments by May 2018	Polarity	Intensity	Hostility	Popularity	AVG(watch time in sec.) for first 120 days	AVG(watch percentage) for first 120 days	nw_size	nw_max_indegree	nw_density	nw_in_degree_centrality_gini	nw_closeness_centrality_gini	nw_betweenness_centrality_gini	nw_global_efficiency	nw_degree_assortativity (in-in)	nw_assortativity_leaning_probs_abs_nonreciprocal	nw_assortativity_leaning_probs_abs_reciprocal	nw_assortativity_leaning_labels	nw_assortativity_num_tweets	lang_p1	lang_p2	lang_p3	lang_sad	lang_anger	lang_anx	lang_posemo	lang_negemo	lang_negate	lang_wc	lang_dic_wc	temp_diff_wrt_first_tweet_mean	temp_diff_wrt_first_tweet_median	temp_diff_between_pairs_mean	temp_diff_between_pairs_median	temp_life_time	temp_diff_between_first_tweets_of_source_users_mean	temp_diff_between_first_tweets_of_source_users_median	temp_diff_between_max_indegree_user	cascade_mean	cascade_median	cascade_max(depth)	cascade_num_sources
EiPsD-vubPQ	https://www.youtube.com/watch?v=EiPsD-vubPQ	L	0.410498327015399	21	15	6	0	0	21	127	58	64	7	4	133	74972	68173	1487	207	1416	0.5356403894595263	0.022595102171477352	-0.3778040141676505	367.15523916829545	911.3357770472851	0.2561370930430818	21	12	0.03571428571428571	0.926984126984127	0.9233954451345755	0.9523809523809523	0.036904761904761905	-0.4435463907018835	0.21459876881973794	nan	0.0	nan	0.2857142857142857	0.0	0.0	0.0	0.0	0.0	0.23809523809523808	0.047619047619047616	0.9047619047619048	13.476190476190476	9.952380952380953	424.7294383333334	528.3558916666666	32.999047499999996	10.402433333333333	659.98095	47.06132976190476	25.056591666666666	658.6546833333333	1.2857142857142858	1.0	2	15
iBpOCE6HVq0	https://www.youtube.com/watch?v=iBpOCE6HVq0	R	0.8882871210897023	24	5	21	3	7	36	154	61	138	16	63	278	32314	31298	649	15	109	0.1557475360674538	0.020548369127932165	-0.47740963855421686	98.92894299984465	57.09183768221463	0.8041103898903469	24	14	0.20833333333333334	0.4815217391304347	0.18235603489833888	0.8226269475953021	0.48278985507246397	-0.4753301984322591	-0.05002084636320875	-0.04545454545450537	nan	-0.09894762163496269	0.3611111111111111	0.1111111111111111	0.3611111111111111	0.0	0.0	0.08333333333333333	0.1388888888888889	0.1111111111111111	0.3611111111111111	8.11111111111111	4.972222222222222	250.61101000000002	247.93045	16.234505714285714	10.2677	568.2077	147.59705555555556	98.59003333333334	0.0	2.0833333333333335	2.0	3	4
qxJWVWXOHPA	https://www.youtube.com/watch?v=qxJWVWXOHPA	R	0.8165396184857316	104	79	11	2	18	110	723	406	229	22	121	778	1144265	970430	22432	4822	8776	0.6733106766616103	0.02381790931296509	-0.32307184266529687	5475.645748853583	450.74580544500805	0.4305117530515836	104	1	0.0007468259895444362	0.9230769230769231	0.9230769230769231	0.0	0.0007468259895444362	nan	0.19037018328094008	-0.09677419354838725	-0.14285714285714285	nan	0.22727272727272727	0.045454545454545456	0.045454545454545456	0.01818181818181818	0.6363636363636364	0.03636363636363636	0.2909090909090909	0.6909090909090909	0.045454545454545456	11.136363636363637	4.290909090909091	252.7205100917431	261.43485	4.750398165137616	2.8089666666666666	517.7934	5.28360612244898	3.0904583333333333	53.74118333333333	1.0480769230769231	1.0	2	99
uLmisbmWaaU	https://www.youtube.com/watch?v=uLmisbmWaaU	R	0.8367040475025935	103	74	35	0	0	109	686	326	376	22	18	742	564744	369417	32542	615	5248	0.1332091662212697	0.058711557803181616	-0.48145188044756765	3135.6984926204946	420.91902998965315	0.6799984329396659	103	68	0.010470207500475918	0.9736981465136805	0.9640384185602943	0.9577584738545392	0.013200393425978806	-0.321896066887222	inf	nan	0.0	nan	0.48623853211009177	0.0	0.0	0.0	0.009174311926605505	0.11926605504587157	0.3853211009174312	0.13761467889908258	0.0	12.55045871559633	5.3119266055045875	59.14078132716049	54.491975	1.2247115740740742	0.8159833333333333	132.26885	3.0018111111111105	1.7180083333333331	20.7592	1.5825242718446602	2.0	2	43
RmNz2jGzsDA	https://www.youtube.com/watch?v=RmNz2jGzsDA	R	0.8805909971221911	4557	767	5156	429	242	6594	31559	5215	47082	2628	1531	56456	2516473	2070434	125330	2747	16812	0.14949543123066916	0.05089543976827886	-0.47855196483365475	11751.972615795627	414.9195272059855	0.5987294764877136	4557	2696	0.007778701273480022	0.8412860393603709	0.3618323726497308	0.9572105042834775	0.24311136358367122	-0.29643343973977554	0.23278416625730208	0.17967167681766844	0.042825203107491605	0.0025823607175413346	0.267515923566879	0.18880800727934485	0.135122838944495	0.001516530178950561	0.029723991507430998	0.00272975432211101	0.3234758871701547	0.08735213830755233	0.1813770094024871	11.71686381558993	7.851683348498635	98.09592286516002	94.5493	0.03228244855654988	0.021766666666666667	212.83818333333335	0.5806161172161173	0.35588333333333333	4.880433333333333	2.6265086679833223	3.0	7	365
7eKOUidj10w	https://www.youtube.com/watch?v=7eKOUidj10w	R	0.9488118873207947	29	8	21	0	0	29	178	52	129	7	2	190	12384	8897	684	43	272	0.3240501995397535	0.05870478036175711	-0.4408528198074278	71.16029747159628	154.96409724838983	0.6737569445582167	29	19	0.08620689655172414	0.7201970443349753	0.5585354869016665	0.8644892503914157	0.1675903119868636	-0.6395261886183671	nan	nan	nan	nan	0.034482758620689655	0.9655172413793104	0.0	0.0	0.0	0.0	0.9655172413793104	0.0	0.0	11.0	7.896551724137931	10.753823214285715	8.108516666666667	1.0777607142857142	0.6609916666666666	30.1773	7.02516111111111	1.5779666666666667	0.0	1.896551724137931	2.0	3	4
y6YCxypnBxc	https://www.youtube.com/watch?v=y6YCxypnBxc	L	0.46413400115113373	22	18	1	0	5	24	178	150	15	2	23	190	1794595	746152	18352	2126	2482	0.4809851059447629	0.011410931157169166	-0.396181267701924	4586.257883321436	24.43261253773477	1.0622875016406421	22	0	0	0.0	0.0	0.0	0.0						0.3333333333333333	0.041666666666666664	0.0	0.0	0.0	0.0	0.20833333333333334	0.0	0.08333333333333333	8.5	4.625	69345.62400072465	77576.27816666667	3416.1293811594205	311.7830333333333	78570.97576666667	3741.4750365079367	311.7830333333333	33572.39128333333	1.0	1.0	1	22
zXn0Fr6z2Xw	https://www.youtube.com/watch?v=zXn0Fr6z2Xw	L	0.3459099143556744	26	18	9	0	0	27	145	117	24	5	5	151	334878	159869	6624	1670	5117	0.7246206350927119	0.024767228662378536	-0.29864962623583313	777.0587200432869	355.3629555449801	0.46031470925515555	26	2	0.006153846153846154	0.9038461538461539	0.8956043956043955	0.9615384615384616	0.007692307692307693	-1.0	-0.3333333333333333	-0.3333333333333333	-0.3333333333333333	nan	0.2222222222222222	0.0	0.037037037037037035	0.3333333333333333	0.0	0.0	0.2222222222222222	0.3333333333333333	0.0	9.851851851851851	5.407407407407407	21.44175	23.825383333333335	1.5715006410256411	0.813825	40.85901666666667	1.7764789855072463	0.9392	33.69401666666667	1.1153846153846154	1.0	3	24
sXtqBVbxmto	https://www.youtube.com/watch?v=sXtqBVbxmto	L	0.30027598274525047	20	8	9	3	3	23	113	83	35	3	9	130	537646	418669	6148	5959	5552	0.9998242024948001	0.022518534500396172	-0.007805401833649972	1332.6172866345478	840.5222231761229	0.32105508906650987	20	7	0.07894736842105263	0.6966666666666667	0.6531644044343077	0.7783018867924528	0.12127192982456143	0.058496814603144806	0.040979107309238406	-0.17021276595744733	nan	-0.22583825120690837	0.5217391304347826	0.043478260869565216	0.043478260869565216	0.0	0.0	0.0	0.7391304347826086	0.043478260869565216	0.0	14.130434782608695	8.782608695652174	189.6902287878788	141.26040833333332	31.645235606060602	8.857966666666666	696.1951833333334	69.61951833333333	26.643725	31.0004	1.6	1.0	3	11
V3fzXdxIdRo	https://www.youtube.com/watch?v=V3fzXdxIdRo	R	0.8149464016015634	16	5	12	1	0	18	122	64	54	9	4	131	34345	22709	2511	37	376	0.10945879806752194	0.07418838258844082	-0.4854788069073783	74.4755436610274	47.754226111973836	0.884337520592108	16	11	0.06666666666666667	0.875	0.8051242236024845	0.8806818181818182	0.11388888888888886	-0.552729234635012	-0.020892357824136742	-0.03448275862069121	0.0	-0.4622501635210242	0.7222222222222222	0.0	0.0	0.0	0.05555555555555555	0.0	0.05555555555555555	0.05555555555555555	0.0	9.055555555555555	6.777777777777778	11.626396078431371	11.602716666666666	1.128585294117647	0.7405	19.18595	4.623829166666667	3.4229083333333334	0.0	1.6875	2.0	2	5
pXnycRj1KWs	https://www.youtube.com/watch?v=pXnycRj1KWs	L	0.3282634696447233	18	3	15	0	0	18	114	27	90	2	5	124	33299	30023	1755	72	525	0.23957527097249592	0.05486651250788312	-0.4605911330049261	135.6988246103845	393.7554520875915	0.6595568711684949	18	14	0.0784313725490196	0.8796296296296297	0.8179634966378482	0.9002849002849003	0.12690631808278868	-0.5808333028759938	-0.15144133570153412	-0.5319148936170213	1.3322676295501855e-15	nan	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.9444444444444444	0.0	0.0	21.5	14.833333333333334	29.888900980392155	30.182383333333334	2.7240186274509806	1.7813333333333334	46.30831666666667	7.5455958333333335	6.715208333333334	17.503816666666665	2.111111111111111	2.0	3	5
M48oa1ZkUBY	https://www.youtube.com/watch?v=M48oa1ZkUBY	N	0.6660518295371505	28	24	5	0	1	30	193	129	81	17	38	265	80969	47431	1311	1469	1349	0.997668673115224	0.03433412787610073	0.028417266187050316	420.5575732059998	50.17869148250054	0.8226014997131236	28	3	0.006613756613756613	0.9357142857142857	0.9336734693877552	0.9642857142857143	0.007275132275132275	-0.3227486121839537	-0.6454972243679041	-1.0	-0.6666666666666671	nan	0.3	0.03333333333333333	0.13333333333333333	0.03333333333333333	0.6333333333333333	0.03333333333333333	0.43333333333333335	0.7333333333333333	0.03333333333333333	12.166666666666666	7.566666666666666	1305.1958390804596	1386.5132833333332	117.89199885057468	47.868916666666664	3418.8679666666667	142.45283194444443	50.01438333333333	1685.8089333333332	1.1071428571428572	1.0	2	25
_ECYMvjU52E	https://www.youtube.com/watch?v=_ECYMvjU52E	L	0.3377742083691847	937	203	713	30	6	952	5375	1586	3752	185	225	5748	7554206	5894133	97826	10398	18978	0.45644002828446534	0.01432632364010195	-0.4039214961561206	36249.92886180115	445.51239799746804	0.5877472269095885	937	692	0.0020763210464384424	0.9864775766185677	0.9561154696994505	0.9885601945845556	0.014558336767280551	-0.13357690100002656	0.2058882269173277	0.49733434881949834	-0.0004401947748431393	-0.009299067203890345	0.8308823529411765	0.009453781512605041	0.01050420168067227	0.0546218487394958	0.004201680672268907	0.0	0.08928571428571429	0.059873949579831935	0.01365546218487395	18.83613445378151	12.089285714285714	218.18678228180866	201.61291666666668	0.36171465124430424	0.11098333333333334	343.99063333333334	1.9875286127167628	0.7867166666666666	150.0428	1.9028815368196372	2.0	4	174
rVgoG6i1rVw	https://www.youtube.com/watch?v=rVgoG6i1rVw	R	0.9181484518691595	22	23	2	0	2	27	138	121	15	4	29	169	71221	52060	5669	323	2219	0.3027598914079391	0.08413248901307199	-0.4460947930574099	347.1476601216168	258.74327014777964	0.512362911183722	22	2	0.01948051948051948	0.7323232323232324	0.7431818181818183	0.9181818181818182	0.023448773448773445	0.0395284707521046	-0.17677669529662823	-0.14285714285714285	nan	-0.28571428571428625	0.8518518518518519	0.07407407407407407	0.037037037037037035	0.0	0.0	0.0	0.18518518518518517	0.0	0.0	9.88888888888889	4.592592592592593	22.905880128205126	22.916308333333333	1.9274499999999999	1.0377	50.1137	2.4428	0.9628166666666667	28.2153	1.1363636363636365	1.0	2	19
m-l7TO01-Sg	https://www.youtube.com/watch?v=m-l7TO01-Sg	R	0.7782356731651907	117	74	46	7	0	127	741	443	307	49	230	1029	259727	119235	12070	294	1767	0.16216107692151496	0.04760383017553046	-0.47622128760918797	584.5299414501815	345.33486726891704	0.5516531426021039	117	74	0.009357500736811082	0.9452856854431657	0.9169150641811339	0.9533954326923078	0.019968808330877313	-0.26923200977713685	-0.36372530486096205	-0.3475177304964576	0.0	0.1904190240382103	0.14960629921259844	0.047244094488188976	0.015748031496062992	0.0	0.0	0.0	0.16535433070866143	0.007874015748031496	0.023622047244094488	6.582677165354331	2.6929133858267718	437.4296752645502	261.89305833333333	13.394049735449732	6.026175	1687.6502666666668	42.35125263157895	16.94271666666667	0.0	1.6923076923076923	2.0	3	39
6eW1YlXeVDE	https://www.youtube.com/watch?v=6eW1YlXeVDE	R	0.73456509947405	15	16	0	0	0	16	102	104	8	0	0	112	154302	111640	3565	177	1252	0.27481884043196564	0.024251143860740624	-0.45269909139497594	994.7180953946187	482.93969751250904	0.5255056556175289	15	0	0	0.0	0.0	0.0	0.0						0.625	0.0	0.0	0.0	0.0	0.0	0.625	0.0	0.0625	10.6875	7.0625	26.459444444444443	32.492983333333335	2.976474444444445	1.8613	44.64711666666667	3.1890797619047624	2.3151833333333336	44.573933333333336	1.0	1.0	1	15
kb2KUnWNCLs	https://www.youtube.com/watch?v=kb2KUnWNCLs	N	0.5780718273415183	91	59	29	6	2	96	613	466	137	22	38	663	461637	433798	21068	4923	9515	0.7002391991797131	0.05630181289627998	-0.31058828055865495	2246.5033736189253	549.1285775926187	0.6664181766900713	91	26	0.004884004884004884	0.9598901098901099	0.9574130798251945	0.9839391377852916	0.00805860805860806	-0.3632199264578424	-0.0503664904346321	1.0	1.0	-0.03128362352417943	0.6458333333333334	0.23958333333333334	0.020833333333333332	0.010416666666666666	0.03125	0.3854166666666667	0.46875	0.4270833333333333	0.010416666666666666	11.447916666666666	7.958333333333333	68.75075578947369	68.69805	1.373430701754386	0.7446166666666667	130.47591666666668	2.0362276041666667	1.6452749999999998	55.66781666666667	1.2857142857142858	1.0	2	65
gLLi6tO60LM	https://www.youtube.com/watch?v=gLLi6tO60LM	L	0.41599451956976147	46	46	0	0	0	46	247	234	20	0	7	261	1119471	989369	26361	549	2141	0.14368804824934653	0.024038139442647464	-0.47959866220735786	7775.516048165487	283.5009348469878	0.8170055759279187	46	1	0.000966183574879227	0.9565217391304348	0.9565217391304348	0.0	0.000966183574879227	nan	-1.0	-1.0	nan	nan	0.5217391304347826	0.043478260869565216	0.021739130434782608	0.0	0.021739130434782608	0.0	0.5434782608695652	0.021739130434782608	0.0	16.5	10.76086956521739	85.42358814814814	69.52785	4.30861962962963	3.5699	193.88788333333332	4.4065428030303035	3.5316333333333336	189.13718333333333	1.0217391304347827	1.0	2	45
m888GiYlZNU	https://www.youtube.com/watch?v=m888GiYlZNU	R	0.9575899882768771	26	6	20	1	0	27	189	44	146	10	1	201	8003	5664	661	4	64	0.053025912258350086	0.08309383981007122	-0.493984962406015	46.24920868444449	147.13277668624943	0.6973117378495234	26	19	0.07076923076923076	0.7809364548494983	0.6900058112010097	0.8450032873109795	0.11141025641025644	-0.5810547344553373	nan	nan	nan	-0.08151391459392067	0.0	0.9259259259259259	0.0	0.0	0.0	0.0	0.037037037037037035	0.0	0.0	14.407407407407407	6.814814814814815	5.4389429487179495	5.075049999999999	0.5261217948717949	0.3215416666666666	13.679166666666667	1.355102380952381	0.5863333333333334	1.3727833333333332	1.6923076923076923	2.0	2	8
pyncXIpMv6U	https://www.youtube.com/watch?v=pyncXIpMv6U	R	0.8505685332236788	19	16	4	0	0	20	122	89	40	0	2	131	137910	135645	7638	241	2568	0.19733032703143547	0.057131462548038574	-0.4694123619748699	688.8507178180364	577.0602656880625	0.4104269314993332	19	8	0.023391812865497075	0.9473684210526315	0.9473684210526315	0.0	0.023391812865497075	nan	nan		nan	nan	0.15	0.95	0.05	0.0	0.0	0.0	0.1	0.0	0.05	12.55	5.45	39.00895877192983	36.91951666666667	4.577868421052631	3.5839333333333334	86.9795	7.623094999999999	3.9020833333333336	0.0	1.4210526315789473	1.0	2	11
IUjtUtVxz5s	https://www.youtube.com/watch?v=IUjtUtVxz5s	R	0.9038488065140332	25	21	4	1	0	26	161	112	55	5	12	184	91841	91672	2435	87	745	0.216462658321848	0.02746050239000011	-0.4655035685963521	192.27106902501626	130.74675798386377	0.594303445381199	25	2	0.015	0.7999999999999999	0.8162903225806453	0.912	0.021111111111111112	0.0	nan	nan	nan	nan	0.07692307692307693	0.038461538461538464	0.0	0.0	0.0	0.0	0.038461538461538464	0.0	0.0	11.538461538461538	5.961538461538462	23.658745333333332	23.100166666666667	2.0467633333333333	1.28175	51.16908333333333	2.2533984126984126	1.28175	26.734816666666667	1.12	1.0	2	22
vZycXp8yLAo	https://www.youtube.com/watch?v=vZycXp8yLAo	R	0.9245962190565913	24	8	15	1	0	24	175	102	80	2	7	191	66306	63176	3000	90	886	0.18999075553626754	0.0466021174554339	-0.470873786407767	344.30869223058573	1316.7190423026996	0.3935203354162282	24	20	0.043478260869565216	0.923611111111111	0.9236767485822307	0.9583333333333333	0.044384057971014496	-0.6969320524371697	0.5763515653296442	1.0	nan	nan	0.125	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	5.5	3.5833333333333335	39.98705434782608	33.81275	3.2319376811594207	1.1587833333333333	74.33456666666666	8.049383333333335	0.8960166666666667	24.14815	1.875	2.0	3	4
2TJQ38Rf_AU	https://www.youtube.com/watch?v=2TJQ38Rf_AU	L	0.2750754794635493	1369	29	1095	314	15	1453	8732	217	7982	1090	83	9372	318365	314600	1134	475	1986	0.8753621322192916	0.005053947513074615	-0.2047855811062772	736.553529039122	213.3433166333579	0.40253455968558094	1369	131	0.000976616730528537	0.8022361906481132	0.8215240659669362	0.9537359531133374	0.016645400958259813	-0.08318751331635846	0.36621629495246644	0.5588623633895621	0.12977176279479033	0.0018426306224390405	0.09359944941500344	0.07570543702684102	0.616655196145905	0.0034411562284927736	0.1810048176187199	0.047487955953200274	0.14039917412250516	0.2050929112181693	0.08534067446662079	16.125258086717135	9.967653131452169	152.49445189393938	163.0711083333333	0.1825120179063361	0.10386666666666666	265.00745	0.428814644012945	0.26127500000000003	154.1548	2.2651570489408326	2.0	7	619
9Y7sgZZQ7pw	https://www.youtube.com/watch?v=9Y7sgZZQ7pw	N	0.47003266381370906	26	19	13	0	1	33	169	60	151	9	33	253	160009	132954	372	185	1466	0.9170942930533075	0.003481054190701773	-0.16786355475763015	509.3229887051478	212.29603715023873	0.34632306223529974	26	6	0.013846153846153847	0.9102564102564102	0.8887454827052143	0.9615384615384616	0.021538461538461538	-0.7175608803587864	0.7017420184548716	-0.3333333333333333	-0.2162162162162162	-0.7307692307692307	0.06060606060606061	0.030303030303030304	0.06060606060606061	0.0	0.12121212121212122	0.0	0.06060606060606061	0.696969696969697	0.18181818181818182	11.363636363636363	6.424242424242424	363.031221875	438.15633333333335	22.5213578125	9.44665	720.68345	37.93070789473684	16.238533333333333	435.7800833333333	1.2307692307692308	1.0	2	20
