XUDtoDAGVE8,86.76663468715331,1.3272173220490222
8I_NkJ8VTEI,80.40635215301884,1.0
MydjXCHoLo0,1.9199725200929227,5.64774538206178
B_z7ga799c0,0.0,1.5518583396375119
ekgiScr364Y,136.22333968697498,1.0695673565805714
H-Qg_4zqpDI,332.2425334981956,1.865297021735583
GofREVeNbcw,58.47886795550902,4.091103047209867
BSAoitd1BTQ,27.254125304715355,4.228057069984984
WtftZPL-k7Y,467.7421111063139,6.9923870241883765
gkONHNXGfaM,127.13017679127445,1.0
wxSPO4V7FYI,6.813010943305868,4.096587245900477
svyTcD4Ai2U,1.9388000338484472,1.0619671728522893
vWKqeJxzeBc,778.4578595453064,1.5487941954036524
aeINzcwb3qU,132.45395423286965,1.0
4AafOhLUMvc,71.24952096993289,2.205932391196147
rp1FyjB8WXQ,663.7922502697993,1.0
H4iJp7LZCjE,395.8601286950992,17.77761235530705
3lF7y1X6BSc,174.06624380963478,1.0
FutdOaDXOg0,13.786442896531021,1.0
kYkxodi1V2E,252.14465034216582,1.4603375427922227
QtuqmThPE5c,876.7686887654413,1.8674784488760443
07Gcmnmz5S0,154.12387825363683,1.0
4JpHqak_iJ0,2707.6431691463395,1.0
5xJWGoS-f88,13.147034399794887,1.6646612030553407
Oq1Z97bWFSo,155.16494185119203,1.2450606813467
r5SQnQjryzI,71.8873275929091,16.066751363949123
OCSZYJywQPM,381.55122315347995,1.0
OajL7n732yM,1.5052694822876749,2.302758343886286
JAmQwGo5Dec,218.61603337321574,1.314315868614261
Jj1HRqgRD9c,0.0,1.9670529618657293
UOL_QVf2si8,115.26820198745368,1.0
EX5aatOe280,3.956000809644447,1.0
KtearHltuKg,874.7059290224082,1.0
DsDMfHI3B2k,0.6934018746278499,1.0
fgdyuSXlaTs,201.99999805185024,1.0
eUd6Z_zyXZM,266.2010128468702,27095962775039.812
WdWlKIMbjl0,1407.322612056986,1.0
HxfUYdeH4mg,12.432198689398145,1.0000000000000002
nkBIWjoV-Oo,30.834405551997406,1.0
TUbIV-KRlJg,72.65957610167094,2.3320694529463477
B6XB2QectQs,15.86875102374842,1.9582140979280973
cmhFLUesQBs,60.59899832162597,7.032768180185701
lsOwsIxJcLo,1.2119356167283066,1.0
OWNNOv6j26I,399.6499045113301,1.6490291598373696
Ol0JiXfaQ4Y,39.37698829781409,2.2403973448244137
Xh2ggR1nR1c,13.25341533099382,1.0
tzm-zM6GilU,0.004541996805642514,1.5838278544940225
oZBucM8GOv4,61.31230011869201,3.699861576771965
xVODovYiBcY,259.82039065923374,1.4886817927965725
hYg7erLuzeQ,0.15845861123610175,1.0496792499553516
iTIt5fJKsD8,50.34494349506404,1.380785946986315
JiBEH1rDxyk,6.980294168049854,1.854020702658635
mkxUAR3a_Jc,76.28855014641357,1.5556969364482427
w5zN1Af7JXQ,0.0,9.09056313518923
mE86eaoruVc,37.844543807154174,1.0
yZiD9T1HCFM,8.870896730562329,1.000000000347311
snKpVv71VS0,23.712149939416175,2.084878366808234
Y7tD7dxXmNY,2.255730029576438,1.0
aeFjqdiVAuY,32.00376742791256,1.176717497486959
RU2BDZL3OFY,0.0487101168493798,5.467947801746252
dKIIMQjSTs4,12.927707224958672,1.0
qwpF-k36CWo,12.718295438480103,1.0
FCZlsQStC2E,5.218311747779136,1.0
