ID	Link	Leaning Label	Leaning Prob	#users (EAs)	#original_tweets (EAs)	#retweets (EAs)	#quoted_tweets (EAs)	#replies (EAs)	#total_tweets (EAs)	#users (All)	#original_tweets (All)	#retweets (All)	#quoted_tweets (All)	#replies (All)	#total_tweets (All)	#views by May 2018	#views first 120 days	#likes by May 2018	#dislikes by May 2018	#comments by May 2018	Polarity	Intensity	Hostility	Popularity	AVG(watch time in sec.) for first 120 days	AVG(watch percentage) for first 120 days	nw_size	nw_max_indegree	nw_density	nw_in_degree_centrality_gini	nw_closeness_centrality_gini	nw_betweenness_centrality_gini	nw_global_efficiency	nw_degree_assortativity (in-in)	nw_assortativity_leaning_probs_abs_nonreciprocal	nw_assortativity_leaning_probs_abs_reciprocal	nw_assortativity_leaning_labels	nw_assortativity_num_tweets	lang_p1	lang_p2	lang_p3	lang_sad	lang_anger	lang_anx	lang_posemo	lang_negemo	lang_negate	lang_wc	lang_dic_wc	temp_diff_wrt_first_tweet_mean	temp_diff_wrt_first_tweet_median	temp_diff_between_pairs_mean	temp_diff_between_pairs_median	temp_life_time	temp_diff_between_first_tweets_of_source_users_mean	temp_diff_between_first_tweets_of_source_users_median	temp_diff_between_max_indegree_user	cascade_mean	cascade_median	cascade_max(depth)	cascade_num_sources
fNOpvnum6p8	https://www.youtube.com/watch?v=fNOpvnum6p8	L	0.32594383452883213	16	9	8	1	0	18	103	83	24	4	1	112	72145	71920	2992	788	1659	0.7385395514588494	0.05239448333217825	-0.29153439153439153	204.10186539097464	177.48962506042284	0.6338915180729388	16	11	0.07916666666666666	0.8848684210526316	0.8814655172413792	0.9125	0.08958333333333333	-0.1081938749068567	0.24711032604122216	-1.0	0.0	nan	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.05555555555555555	0.0	0.0	2.9444444444444446	2.2222222222222223	7.4165	5.646583333333333	1.197422549019608	0.48251666666666665	20.356183333333334	2.76385	1.5572	1.8545833333333333	1.625	2.0	2	6
KjI1N2NbXmU	https://www.youtube.com/watch?v=KjI1N2NbXmU	L	0.39446798512356834	25	22	2	0	7	31	132	34	81	8	24	147	82361	77252	359	444	904	0.9919022338038369	0.009749760202037373	0.052926525529265245	317.500914172857	78.70609527974115	0.4348403054129345	25	0	0	0.0	0.0	0.0	0.0						0.25806451612903225	0.03225806451612903	0.06451612903225806	0.0	0.7096774193548387	0.0	0.16129032258064516	0.7096774193548387	0.06451612903225806	10.096774193548388	6.354838709677419	1337.3931383333334	1627.017075	105.40527222222222	23.068575	3162.1581666666666	131.7565902777778	27.767400000000002	1841.5128833333333	1.0	1.0	1	25
McKfSoya2zM	https://www.youtube.com/watch?v=McKfSoya2zM	R	0.8568055519182914	50	45	8	8	14	75	414	270	170	30	126	596	98543	95154	2189	928	2462	0.8784886471821605	0.0316308616543032	-0.20227783124799487	378.105375652686	386.69427198178494	0.24018277762843784	50	5	0.008979591836734694	0.8109090909090908	0.8127552628779747	0.9375257731958763	0.016843537414965987	-0.2199276965757901	-0.10134483201752027	-0.09090909090912849	nan	-0.06464774788800363	0.2	0.02666666666666667	0.02666666666666667	0.0	0.06666666666666667	0.02666666666666667	0.56	0.10666666666666667	0.08	7.386666666666667	5.8133333333333335	442.036513963964	515.4700666666668	9.054937162162162	4.164958333333333	670.06535	17.633298684210526	12.709283333333333	663.9308333333333	1.34	1.0	4	39
yLOKnHfwb1k	https://www.youtube.com/watch?v=yLOKnHfwb1k	L	0.4246458730673447	32	22	13	0	0	35	189	25	148	23	0	196	35663	34469	433	694	743	0.9609584038403801	0.03160137958107843	0.11579414374445429	138.62745862748625	70.61668770151923	0.6249264398364534	32	8	0.015120967741935484	0.8770833333333334	0.8770701892744479	0.9187500000000001	0.016969086021505375	-0.8368394056062644	-0.11953254530187184	0.999999999999996	0.22222222222222224	-0.10482848367219144	0.5428571428571428	0.0	0.2571428571428571	0.0	0.8	0.0	0.3142857142857143	0.8	0.0	10.82857142857143	7.0	16313.063331862748	509.48916666666673	1592.4015357843139	3.6218416666666666	54141.65221666667	2578.113743650794	24.632683333333333	54139.46351666666	1.34375	1.0	3	22
hWLRAPm59YM	https://www.youtube.com/watch?v=hWLRAPm59YM	R	0.8806048201649306	14	13	1	1	0	15	105	79	29	4	1	113	127657	127478	3758	211	1785	0.2996800305589701	0.03109112700439459	-0.4468379944570421	284.10374024091993	148.60551795467168	0.41051248053776707	14	1	0.01098901098901099	0.8571428571428572	0.8571428571428572	0.0	0.01098901098901099	nan	nan	nan	nan	-1.0	0.3333333333333333	0.0	0.8666666666666667	0.8666666666666667	0.0	0.0	0.3333333333333333	0.9333333333333333	0.0	15.333333333333334	10.133333333333333	28.48697738095238	32.64683333333333	4.12777261904762	3.92815	57.78881666666667	4.8157347222222215	3.92815	47.59746666666667	1.0714285714285714	1.0	2	13
ISgezhPA-Dc	https://www.youtube.com/watch?v=ISgezhPA-Dc	N	0.5331497464037434	31	4	27	0	1	32	278	26	254	0	6	286	9762	7817	90	6	6	0.3372900666170139	0.009834050399508297	-0.4375	68.57864354304027	395.0922619048068	0.33369278877095165	31	9	0.03655913978494624	0.6963946869070209	0.6635243388574167	0.8996975806451614	0.07548387096774194	-0.23412946462838605	0.3468909530866052	0.4090909090909091	0.6640926640926643	nan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.6875	0.125	497.4973478494624	604.0036833333334	23.95253817204301	6.00675	742.5286833333333	49.501912222222224	6.683216666666667	0.0	1.5483870967741935	1.0	3	16
XgDMprmVqfw	https://www.youtube.com/watch?v=XgDMprmVqfw	N	0.672741250255564	11	11	0	1	0	12	91	60	23	4	76	163	178548	146643	1346	208	456	0.5678980417417938	0.008703541904697897	-0.3661518661518661	701.7726769847294	67.77656449232157	0.6777656449232157	11	1	0.00909090909090909	0.9090909090909091	0.9090909090909091	0.0	0.00909090909090909	nan	nan		nan	nan	0.25	0.8333333333333334	0.75	0.0	0.0	0.0	0.75	0.08333333333333333	0.0	14.75	6.833333333333333	2409.9353954545454	2482.5870666666665	295.5258181818182	149.42211666666665	3250.784	325.0784	176.95148333333333	3250.784	1.0	1.0	1	11
ych3UDIwX7Y	https://www.youtube.com/watch?v=ych3UDIwX7Y	R	0.9000723887464646	32	10	25	0	0	35	225	109	160	7	36	312	22647	22060	1015	71	272	0.34843176005255755	0.04795337130745794	-0.43462246777163904	87.61221458986088	254.44130895611102	0.7249040141199744	32	25	0.03125	0.9264112903225806	0.9032817725752509	0.9641203703703703	0.0571236559139785	-0.5601338916849214	nan	nan	-3.4416913763380003e-15	-0.05976143046672025	0.2	0.0	0.5714285714285714	0.0	0.0	0.0	0.5714285714285714	0.0	0.5714285714285714	10.771428571428572	7.6	12.114305392156862	9.4399	0.8587691176470589	0.40813333333333335	29.19815	3.1347166666666673	1.21335	2.3768833333333332	2.3125	3.0	3	10
-fmZq8lRyJs	https://www.youtube.com/watch?v=-fmZq8lRyJs	L	0.555887308450754	146	18	176	4	0	198	950	300	1128	56	37	1521	36918	22960	2223	47	1113	0.1453799698223973	0.06148762121458367	-0.479295154185022	148.00896199947474	931.529210331042	0.26020369003660393	146	87	0.07982994803967879	0.5766636945772876	0.12940493827240238	0.8680392780989681	0.4338253818296355	-0.34073746942864974	0.07179213342399209	0.11762302475065133	0.2926837940623513	-0.04683092994654269	0.5858585858585859	0.0	0.0	0.0	0.0	0.0	0.41414141414141414	0.0	0.0	15.494949494949495	8.737373737373737	1197.650115651438	1686.8355666666666	9.303661082910322	1.28195	1832.8212333333333	64.87318571428571	6.265141666666667	1716.97385	2.0136986301369864	2.0	3	29
qzUucP-WVsM	https://www.youtube.com/watch?v=qzUucP-WVsM	L	0.4871380072144341	37	37	1	1	0	39	199	185	16	4	2	207	759817	579775	12852	583	988	0.25764332460618705	0.01768188919173959	-0.45660588016375137	2967.065801402616	86.89888361862025	0.8355661886405793	37	1	0.003003003003003003	0.8918918918918919	0.8918918918918919	0.0	0.003003003003003003	nan	0.9215686274509803	0.9215686274509803	-0.3333333333333333	nan	0.38461538461538464	0.02564102564102564	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	11.564102564102564	5.923076923076923	115.81844517543858	98.77097499999999	7.371485964912281	5.489391666666666	280.11646666666667	8.140336274509805	5.9083749999999995	280.11646666666667	1.054054054054054	1.0	2	35
kIhvZjwOb3k	https://www.youtube.com/watch?v=kIhvZjwOb3k	L	0.33856236156661396	106	17	69	23	0	109	647	84	480	119	3	686	139901	134217	831	401	1033	0.910248872598652	0.008806227260705785	-0.174512987012987	715.924251770433	250.27336884614894	0.3637694314624258	106	58	0.022911051212938006	0.7856825749167592	0.7472371641555623	0.9072562608698935	0.08796695617450394	-0.17103447841548305	0.40016037626512496	0.5156522668186183	0.05397164201860035	-0.012573892269242994	0.05504587155963303	0.045871559633027525	0.08256880733944955	0.009174311926605505	0.01834862385321101	0.0	0.1743119266055046	0.03669724770642202	0.027522935779816515	13.311926605504587	7.935779816513762	42.43637391975309	39.683341666666664	0.5744859567901235	0.22856666666666667	62.04448333333333	2.5851868055555554	1.2916583333333334	29.03248333333333	1.9811320754716981	2.0	4	25
HxMqDME1AmA	https://www.youtube.com/watch?v=HxMqDME1AmA	R	0.9601070624054069	41	22	20	1	1	44	258	119	173	10	20	322	38475	35748	1063	30	201	0.1814245018330941	0.028408057179987005	-0.4725526075022873	150.20322383133438	939.3946754233235	0.38674132376423365	41	33	0.03780487804878049	0.904799370574351	0.8477144610085507	0.9216313474610156	0.08533536585365852	-0.2944346477257348	-0.08198858981177856	-0.2	nan	0.043393264597022356	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.13636363636363635	0.0	0.0	13.25	4.2272727272727275	468.8311286821705	478.02621666666664	18.679581782945736	5.567566666666667	803.2220166666667	45.46818431372548	24.660383333333332	762.6112	2.317073170731707	2.0	4	18
BNbtuC4oRG8	https://www.youtube.com/watch?v=BNbtuC4oRG8	L	0.4101929735729529	17	4	11	2	1	18	111	46	70	9	5	130	62534	42287	2257	145	3626	0.328897523484094	0.03841110435922858	-0.43963363863447125	312.2813361489914	961.4534447360322	0.3902002616623507	17	10	0.05514705882352941	0.8705882352941177	0.8441577940686873	0.8932461873638344	0.08517156862745097	-0.4513238854851228	0.3768891807222062	-0.3333333333333333	0.06250000000000012	nan	0.1111111111111111	0.0	0.0	0.0	0.0	0.05555555555555555	0.16666666666666666	0.05555555555555555	0.0	13.5	6.722222222222222	190.02193529411767	203.66458333333333	17.271523529411766	15.755366666666667	293.6159	52.303740000000005	26.856466666666666	0.0	1.7058823529411764	2.0	3	6
