RmNz2jGzsDA,16.24981645871731,1.0
lyeTj002DCo,77.7525531306194,1.317698976611028
QiGK0PxaKvU,0.010263452831520747,1.0
OvzOH60HqA4,124.34191469884163,2.1570986643261088
a-o9pwWUzz0,322.7828181116731,1.473924237342228
kIHQLutatCI,17.698926328587383,1.1258834624453926
QuaXRrf8v2A,95.10810491292278,1.0
o4MEYz67iN0,21.322075639572805,1.6812009320887307
HHrKoEFBszA,27.96544275114356,1.0
_ECYMvjU52E,390.5015508045102,1.8564076846823416
eiaLFhe1OYg,52.94754504382235,1.0
Rkw6M516VGE,0.0489356777994544,1.5570300905288268
HcnwJyFcQsM,43.26141708016926,1.0821126854275664
2TJQ38Rf_AU,35.47768821432998,1.0
kpZbVrIP1zc,18.336742190684824,10.945692484873634
FAA9Gy2SXdg,0.0,10.870887265525434
MydjXCHoLo0,0.0,4.479128079785301
esLSGGo1W5M,471.323717581899,1.0
wqgz7kRGVxg,446.52400500661514,1.2117424491161939
H-Qg_4zqpDI,316.38221292008876,1.9184324814227356
SPZFN6VFFow,600.3500318674089,1.0
vldRmJ0Kjmw,17.0773943256733,1.0
kSrM8kq12-g,0.0,17.288837879033057
u7ZfL-TOZO0,0.0,1.0
vn2Hn85zMag,147.8551922588644,1.0
TaxAsHhex10,982.1681819766733,1.1378131421194557
8D0HSJDkFGI,0.0,1.8147005312613775
6vPOlYCZzqw,4.514868081338253,1.6590946453283166
ep6R6j6kkA8,6.610026455879628,2.4660447477810425
CdrvxKxiQrQ,450.08713738894085,3.5136123973349824
0Fp3xgmQgiA,511.3110695992066,1.0
byA77xkQBEE,789.421287890017,1.0
nV5fXPVeZoQ,2158.877114948333,1.2582555678974934
mmN0ntJgPKM,8.419412372496279,1.5859335158727954
rfxCy0wj4uw,1308.582622553634,1.1495461045061472
APC2jnOSfhQ,525.5031280155342,1.0
qsR2tPXyPbM,1.4816769124776288,1.3623491804464112
rEqGBOt32NM,570.8780300144484,2.466842549131149
2iKBEJp92CA,337.2825613109916,2.096138544780765
v3JwEbBMt-Q,135.8131005276874,1.0
Mjr0Ts6yORE,74.60435083677123,1.0
VnmjXFuqkSY,452.14543145853804,1.0
0IJSSBMLz6g,1690.4590164130211,1.0
WX80P9fRdlY,193.5171335726118,1.4107793749351607
TwDGQTCWA4I,116.59331042356334,1.4533997162461754
4Mvbkxu_aJE,0.0,13.853361075651286
OwsC10edfNs,27.355608340433747,1.6519311301888973
twNkyxdNoQ8,44.80648936100919,1.8773395232445427
nG2oQ65zi-Q,275.5170825015981,1.0
m-l7TO01-Sg,0.0,3.602525066006843
qxJWVWXOHPA,495.48295943221535,2.4431204544193235
gu2Fga-vHx8,181.18842874237708,1.2187942661790772
