ID	Link	Leaning Label	Leaning Prob	#users (EAs)	#original_tweets (EAs)	#retweets (EAs)	#quoted_tweets (EAs)	#replies (EAs)	#total_tweets (EAs)	#users (All)	#original_tweets (All)	#retweets (All)	#quoted_tweets (All)	#replies (All)	#total_tweets (All)	#views by May 2018	#views first 120 days	#likes by May 2018	#dislikes by May 2018	#comments by May 2018	Polarity	Intensity	Hostility	Popularity	AVG(watch time in sec.) for first 120 days	AVG(watch percentage) for first 120 days	nw_size	nw_max_indegree	nw_density	nw_in_degree_centrality_gini	nw_closeness_centrality_gini	nw_betweenness_centrality_gini	nw_global_efficiency	nw_degree_assortativity (in-in)	nw_assortativity_leaning_probs_abs_nonreciprocal	nw_assortativity_leaning_probs_abs_reciprocal	nw_assortativity_leaning_labels	nw_assortativity_num_tweets	lang_p1	lang_p2	lang_p3	lang_sad	lang_anger	lang_anx	lang_posemo	lang_negemo	lang_negate	lang_wc	lang_dic_wc	temp_diff_wrt_first_tweet_mean	temp_diff_wrt_first_tweet_median	temp_diff_between_pairs_mean	temp_diff_between_pairs_median	temp_life_time	temp_diff_between_first_tweets_of_source_users_mean	temp_diff_between_first_tweets_of_source_users_median	temp_diff_between_max_indegree_user	cascade_mean	cascade_median	cascade_max(depth)	cascade_num_sources
_cl9jz3XEYg	https://www.youtube.com/watch?v=_cl9jz3XEYg	R	0.9522089462315707	26	22	5	0	0	27	139	97	41	5	5	148	44007	29973	2566	61	768	0.15915907845245128	0.059695048515008974	-0.47677959649790635	276.80852904059543	185.00836387861375	0.49733431150164986	26	9	0.024615384615384615	0.8942307692307693	0.8474657389218637	0.9038461538461539	0.04756410256410256	-0.527425684588133	nan	nan	nan	-0.14285714285714285	0.18518518518518517	0.0	0.0	0.0	0.0	0.0	0.9259259259259259	0.0	0.0	10.37037037037037	5.222222222222222	24.651046794871792	17.132258333333333	2.1947570512820507	1.6568416666666668	57.06368333333333	3.5664802083333336	2.47255	3.41245	1.3846153846153846	1.0	3	17
dswbe1S6LuA	https://www.youtube.com/watch?v=dswbe1S6LuA	N	0.5715532897411411	32	31	2	0	1	34	177	166	9	4	8	187	2073821	1427474	17761	3425	8030	0.6382740376469299	0.010215925096717605	-0.338336637402058	8497.66460365782	85.33471475727436	0.828492376284217	32	0	0	0.0	0.0	0.0	0.0						0.38235294117647056	0.0	0.058823529411764705	0.0	0.0	0.0	0.3235294117647059	0.0	0.029411764705882353	10.323529411764707	5.0588235294117645	13751.267208585858	12706.683483333334	856.985198989899	217.12183333333334	28280.511566666668	912.2745666666666	287.38231666666667	16684.569883333334	1.0	1.0	1	32
AsOvRLVyJG4	https://www.youtube.com/watch?v=AsOvRLVyJG4	L	0.5355516289847623	12	2	13	0	0	15	84	37	57	6	1	101	25822	24542	968	71	401	0.3596790157409394	0.0402370072031601	-0.431665062560154	75.24375304077078	191.07989311423586	0.3042673457233055	12	1	0.015151515151515152	0.8333333333333333	0.8333333333333333	0.0	0.015151515151515152	nan	nan		0.0	nan	0.06666666666666667	0.0	0.0	0.6	0.06666666666666667	0.0	0.0	0.6666666666666666	0.8666666666666667	14.8	10.4	10.229144047619048	7.432675	2.21435	1.103475	31.0009	3.1369703703703706	1.30305	0.0	1.1666666666666667	1.0	2	10
fgdyuSXlaTs	https://www.youtube.com/watch?v=fgdyuSXlaTs	R	0.858150737200126	90	48	49	4	1	102	557	389	197	31	31	648	280827	185959	6090	564	885	0.41873677521912694	0.0236943028982256	-0.415238954012624	589.5637458579203	141.84806801173715	0.5047973950595628	90	8	0.0027465667915106116	0.9070707070707071	0.9105950936466082	0.976388888888889	0.005763628797336662	-0.3506901937825812	0.04324508806940421	0.5757575757575819	-2.4424906541753527e-15	-0.18832944617230252	0.06862745098039216	0.3235294117647059	0.00980392156862745	0.0	0.00980392156862745	0.00980392156862745	0.5784313725490197	0.0196078431372549	0.00980392156862745	10.705882352941176	9.088235294117647	673.1906823432344	490.03591666666665	17.00488415841584	7.6075	1717.4933	20.92754674796748	10.697208333333334	107.75805	1.0777777777777777	1.0	2	83
6nVfPv34sEo	https://www.youtube.com/watch?v=6nVfPv34sEo	R	0.947196948176259	32	6	25	2	0	33	197	35	152	10	3	200	5845	3705	579	7	74	0.09343023846632423	0.10025662959794697	-0.4880546075085324	24.758313341772446	131.40399467377028	0.7382246891784847	32	27	0.06350806451612903	0.8090277777777778	0.7235215491351269	0.8802083333333334	0.10215053763440858	-0.5236190307029089	nan	nan	nan	nan	0.9393939393939394	0.030303030303030304	0.9393939393939394	0.0	0.0	0.0	0.9696969696969697	0.0	0.9393939393939394	13.787878787878787	7.03030303030303	9.60204375	8.850024999999999	0.5252802083333333	0.44720000000000004	16.808966666666667	3.3617933333333334	2.498483333333333	3.6636166666666665	1.8125	2.0	2	6
TBsJFJd6j3k	https://www.youtube.com/watch?v=TBsJFJd6j3k	R	0.9658271208859088	18	12	7	0	2	21	103	58	45	3	22	128	185857	185471	168	19	577	0.47406050383277115	0.0010061498894311219	-0.3983957219251337	1248.147575160174	24.67561575425746	1.0281506564273941	18	6	0.0718954248366013	0.6666666666666666	0.5903179817957621	0.8875661375661376	0.1252723311546841	-0.29625428237179013	-0.04761904761900674	-0.058823529411772296	nan	-0.016878989451393486	0.14285714285714285	0.14285714285714285	0.23809523809523808	0.0	0.09523809523809523	0.0	0.3333333333333333	0.09523809523809523	0.14285714285714285	16.285714285714285	11.095238095238095	870.6891633333335	1024.4067833333334	55.896751666666674	16.988383333333335	1117.9350333333334	101.56327878787879	49.231883333333336	893.5894833333333	1.3888888888888888	1.0	3	12
Aopd2WL5k2c	https://www.youtube.com/watch?v=Aopd2WL5k2c	R	0.9638585970887157	32	15	15	2	0	32	206	32	167	12	0	211	16018	14017	767	23	327	0.18992858019856507	0.04931951554501186	-0.4708860759493671	53.66270004270738	248.4569180820322	0.6195933119252673	32	19	0.0625	0.8155241935483871	0.68979897394519	0.8441045514511873	0.1484903033794165	-0.2663115615188092	nan	nan	nan	nan	0.5625	0.0	0.5625	0.0	0.59375	0.0	0.6875	0.59375	0.03125	13.40625	9.0	179.0400784946236	238.85785	8.049389247311828	0.95355	249.53106666666667	24.638613333333332	13.526691666666666	236.88841666666667	1.875	2.0	4	11
mkxUAR3a_Jc	https://www.youtube.com/watch?v=mkxUAR3a_Jc	R	0.9368182314140151	56	34	19	5	28	86	338	160	165	15	65	405	51288	47648	390	40	154	0.446481346896803	0.008384027452815473	-0.4069767441860465	114.49627670122052	136.97219282778389	0.7133968376447077	56	18	0.05162337662337663	0.6885669362084457	0.5072044934371487	0.873068638274279	0.18768939393939343	-0.34081545254988327	0.25663380947224473	0.7971014492752941	0.0	-0.03225047806211393	0.05813953488372093	0.023255813953488372	0.023255813953488372	0.0	0.023255813953488372	0.0	0.19767441860465115	0.03488372093023256	0.046511627906976744	7.616279069767442	3.872093023255814	392.23594215686273	563.7666833333334	9.71423725490196	1.9544333333333332	825.7101666666666	32.67251666666666	11.715216666666667	662.7615	1.9285714285714286	2.0	4	26
Y7tD7dxXmNY	https://www.youtube.com/watch?v=Y7tD7dxXmNY	R	0.9868265424846473	104	10	94	5	0	109	691	18	711	22	7	758	2302	1378	23	2	3	0.4021791902022729	0.010860121633362294	-0.42	8.652948310568428	169.3348214285747	0.5054770788912678	104	86	0.2546676624346527	0.4848085382359574	0.13407702723471157	0.8103020682486367	0.5661641150112006	-0.42689969798251265	-0.00036670334074734924	-0.00044306602142450013	nan	-0.013295907754951179	0.009174311926605505	0.0	0.01834862385321101	0.0	0.009174311926605505	0.0	0.8348623853211009	0.009174311926605505	0.8256880733944955	19.724770642201836	9.20183486238532	643.3290845679013	661.5730833333333	6.73780787037037	0.48278333333333334	727.68325	49.40343571428572	24.169808333333332	642.5149	1.9230769230769231	2.0	3	15
8uyxANb6Ne0	https://www.youtube.com/watch?v=8uyxANb6Ne0	R	0.8243323265396632	28	10	20	0	0	30	185	35	156	11	3	205	82078	53971	1939	358	4698	0.6243016620136773	0.02798557469723921	-0.3441445363517632	308.2023755836599	325.64866747315654	0.5624329317325674	28	2	0.01455026455026455	0.7240259740259741	0.7458638243716196	0.9357142857142857	0.01940035273368607	-0.3343669275452117	0.06900655593423823	0.0	nan	nan	0.2	0.03333333333333333	0.0	0.0	0.0	0.0	0.2	0.0	0.0	16.266666666666666	9.533333333333333	77.63885287356321	50.978966666666665	9.000702873563217	3.568233333333333	261.0203833333333	12.429542063492063	6.362033333333334	7.971433333333334	1.2857142857142858	1.0	3	22
